0.414001,0.418518,0.664697,0.695996,0.664218,0.408738,0.221703,0.512584,0.250322,0.78227,1,0.543872,0.816637,0.515912,0.484376,0.491865,0.767503,-0.306342,0.486039,0.502112,0.70848,-0.33563,0.343673,0.625784,-0.469993,-0.348436,0.59865,-0.495205,-0.293948,-0.342309,0.296918,0.534915,0.637736,0.587432,0.477553,0.519819,-0.382824,0.672969,0.688538,-0.381082,0.488304,0.359224,0.51314,0.602075,0.577801,0.540106,0.439999,0.313101,-0.440555,-0.293647,0.335717,0.427346,0.495752,0.320718,0.55443,-0.380555,-0.422473,0.459925,0.694129,-0.311833,0.281013,0.26501,-0.539159,0.540233,0.670331,0.448671,0.298823,0.558823,-0.411893,0.542039,0.538246,0.418635,0.535051,0.570534,0.369739,0.288136,0.643281,0.587315,0.381196,-0.236836,0.486221,0.623167,0.608016,0.376377,0.537397
0.49503,0.564521,0.526094,0.568479,0.563036,0.430576,0.366964,0.635838,0.409128,0.514497,0.543872,1,0.77251,0.446316,0.454266,0.812992,0.571627,0.426084,0.659558,0.608559,0.729854,-0.483776,0.344182,0.547812,-0.578075,-0.592147,0.691419,-0.33655,-0.445137,-0.386493,0.323634,0.578496,0.396004,0.577568,0.500356,0.595357,0.291969,-0.283701,0.688461,0.476701,-0.455283,-0.294388,0.684516,0.649272,0.487592,0.393772,0.476799,0.525282,0.375158,-0.380052,0.289938,-0.388997,0.432852,0.668545,0.710687,0.453344,0.646761,0.675114,0.662724,0.366026,-0.348777,-0.49715,0.53489,0.533529,0.461073,-0.438553,0.546824,0.613345,-0.49717,0.60195,0.390894,0.299298,0.303524,-0.534118,-0.439251,-0.324063,0.308469,0.518137,0.411645,0.3026,0.378008,0.430876,0.569961,0.41531,0.622988
0.539503,0.638935,0.727333,0.696262,0.549241,-0.464986,0.394087,0.670634,0.442353,0.795015,0.816637,0.77251,1,0.745099,0.640805,0.717605,0.856125,0.449561,0.678574,0.640652,0.819434,0.593047,0.57625,0.740767,-0.510253,-0.431532,0.782022,-0.454601,-0.338793,0.437732,0.196663,0.579659,0.6143,0.673078,0.555556,0.585914,-0.265701,0.662494,0.778386,0.52498,-0.532649,0.435593,0.760827,0.788112,0.740272,0.500859,0.67848,0.604805,-0.521822,-0.366723,0.358487,0.44194,0.679504,0.653495,0.774453,0.573508,0.464138,0.686921,0.804631,0.319808,-0.332575,0.248792,0.555649,0.688293,0.687999,0.503912,0.541745,0.734186,-0.452688,0.754694,0.684309,0.540676,0.498112,0.548249,-0.449285,-0.460194,0.592245,0.600425,0.554806,0.224732,-0.387711,0.751906,0.789895,0.38641,0.605357
0.509078,0.684831,-0.417176,0.411199,-0.338668,0.634746,-0.526991,0.541039,0.598756,0.68921,0.515912,0.446316,0.745099,1,0.755834,0.499303,0.570446,0.414385,0.628494,0.414276,0.586044,0.575611,0.737522,0.74746,0.387698,-0.432413,0.610594,0.535163,0.580241,0.722959,0.421743,0.5173,0.439037,0.614711,-0.488862,0.392945,0.3795,0.483043,0.518861,0.589132,0.409027,-0.440341,0.585751,0.705581,0.531665,-0.493286,0.52704,0.640274,-0.698576,0.445636,-0.482747,0.507664,0.504934,0.576673,0.575626,0.825956,0.47432,0.554713,0.580129,0.391894,-0.446042,0.295469,0.637906,0.699949,0.638603,-0.486537,0.671544,0.62069,-0.446612,0.520477,0.759405,-0.484183,-0.521299,0.670722,0.571807,0.74587,-0.541847,0.676498,-0.34954,-0.279095,0.398191,0.671026,0.695708,0.210219,-0.478102
0.473425,0.565883,0.392736,0.487606,-0.440383,0.701708,-0.433778,-0.508749,0.690476,0.665082,0.484376,0.454266,0.640805,0.755834,1,0.317229,0.549348,0.366468,0.668589,0.577721,0.583893,0.58937,0.568701,-0.603906,-0.351983,-0.404,0.572225,0.460282,0.475367,0.529732,0.321321,0.590645,0.584984,0.618915,0.520637,0.440856,0.391774,0.479686,0.559649,0.624305,0.482145,-0.414916,0.44937,0.584358,0.446844,-0.424219,0.598444,0.566871,0.540974,0.432407,-0.427527,0.588175,0.550235,0.665531,0.594768,0.653251,0.457949,0.477727,0.582055,0.408178,-0.312772,0.354943,0.809792,0.743901,0.750975,0.434259,0.517058,0.599403,-0.345146,0.554032,0.626729,0.526232,-0.543142,0.737316,-0.50947,0.702423,0.611168,0.695487,-0.345981,-0.30516,0.412571,0.694168,0.766555,-0.34265,0.589619
0.61838,0.703052,0.618078,-0.528282,0.38489,0.545947,0.428944,0.611333,-0.401942,0.386934,0.491865,0.812992,0.717605,0.499303,0.317229,1,0.492342,0.524617,0.500462,0.590785,0.67657,-0.443923,0.382044,0.505182,-0.523188,-0.497041,0.721759,-0.309201,0.34255,-0.426765,0.297604,0.496081,-0.54687,0.630068,-0.496961,0.613203,0.216143,0.197274,0.593174,0.529202,-0.362696,0.341847,0.740592,0.69677,0.616138,0.386272,0.481228,0.511883,0.576788,0.266523,0.3449,-0.394305,0.45459,0.670583,0.751046,0.608484,0.66127,0.850231,0.732319,0.30346,-0.352701,0.394525,0.377573,0.530525,0.398458,-0.538107,0.715691,0.487874,-0.44185,0.506657,0.351097,0.295048,-0.370221,-0.492031,-0.394174,0.22896,-0.356397,-0.47051,-0.422832,-0.261768,0.430403,0.37527,0.516431,0.387729,0.511898
0.412412,0.50624,0.694934,0.636365,0.536072,-0.370929,-0.262514,0.625109,-0.320599,0.62803,0.767503,0.571627,0.856125,0.570446,0.549348,0.492342,1,-0.504265,-0.55203,0.494648,0.691986,0.635412,0.514557,0.608653,-0.433224,-0.427457,0.597316,-0.516683,-0.380187,0.388277,0.248729,0.333424,0.605456,0.617796,0.416834,0.525756,-0.193368,0.630734,0.733045,0.439071,0.676278,0.396202,0.666445,0.590596,0.719589,0.465379,0.694085,0.53581,-0.453515,-0.360029,0.324424,0.45868,0.535941,0.463239,0.60575,0.424085,-0.401002,0.475658,0.683976,0.409297,-0.27577,0.341,0.471358,0.568262,0.652162,0.339063,-0.328439,0.630406,0.384298,0.690347,0.581153,0.45279,0.655445,0.4655,-0.43009,0.40225,0.524455,0.62488,0.596096,-0.395575,0.470959,0.702314,0.604097,-0.40332,0.326543
0.599159,0.616814,0.523451,-0.46986,0.32872,0.535939,-0.507707,0.579892,-0.441036,0.443404,-0.306342,0.426084,0.449561,0.414385,0.366468,0.524617,-0.504265,1,0.447348,0.509754,0.549348,-0.412039,0.442107,0.449436,-0.383285,0.381307,0.499902,-0.278131,0.558379,-0.393003,0.335512,0.423679,0.505098,0.543935,-0.364855,0.477447,0.413195,0.259067,0.379222,0.512832,0.447851,-0.357388,0.455361,0.48347,0.568021,0.438117,0.442816,0.451393,-0.528122,-0.328391,-0.376207,0.353198,0.404558,0.486572,0.474233,0.565532,0.433585,0.646812,0.568547,0.456728,-0.502056,0.475265,0.371876,0.660467,0.514766,-0.50681,0.550285,0.367815,-0.429933,0.414265,0.333822,0.374298,-0.542297,-0.432927,-0.506733,0.342636,-0.288748,-0.354584,-0.468298,-0.446544,0.313182,0.309753,0.384859,-0.532158,0.418833
0.502585,0.605162,-0.476149,0.481821,0.491306,0.572657,-0.294919,-0.392462,0.495252,0.622409,0.486039,0.659558,0.678574,0.628494,0.668589,0.500462,-0.55203,0.447348,1,0.555044,0.749885,-0.326628,0.48585,0.744998,-0.312623,-0.622242,0.69725,0.458295,0.401155,0.327442,0.624791,0.663388,0.428769,0.573704,0.397963,0.30957,0.318114,-0.542516,0.671032,0.549978,-0.346598,0.469173,0.62774,0.724052,0.449684,-0.413809,0.380995,0.505414,-0.45718,-0.291874,0.429176,0.5133,0.636201,0.635679,0.749039,0.47962,0.564807,0.570707,0.589851,0.362048,-0.528161,-0.330074,0.766588,0.664944,0.595567,0.482135,0.56679,0.753376,-0.460682,0.439964,0.71299,-0.41489,-0.380918,0.62014,-0.432694,0.634933,0.540701,0.689119,0.359553,-0.395654,-0.434286,0.680106,0.670462,-0.31036,0.635492
0.795227,0.726865,0.63972,0.525999,0.632603,0.64315,0.411564,-0.489224,-0.538264,0.515306,0.502112,0.608559,0.640652,0.414276,0.577721,0.590785,0.494648,0.509754,0.555044,1,0.773147,0.46578,-0.340607,0.685712,-0.408168,0.467593,0.559893,0.391239,0.400778,-0.3296,-0.377083,-0.540881,0.621935,0.74083,0.521526,0.421117,0.340599,0.346806,0.685485,0.708185,0.499213,0.328983,0.645308,0.717647,0.664241,0.668718,0.523712,0.526683,-0.535723,-0.407033,0.362579,-0.230216,0.634878,0.565578,0.703798,0.653175,0.758785,0.668319,0.719611,0.601618,-0.265509,0.443951,0.691147,0.767692,0.670287,-0.394729,0.585507,0.787286,-0.486655,0.497335,-0.381966,0.321496,0.393303,0.483088,-0.41916,-0.359387,0.478675,0.485015,-0.308665,0.527982,0.350079,0.61679,0.605754,0.438,0.553369
0.748866,0.695648,0.731437,0.785734,0.790795,0.663728,0.522701,-0.493954,0.585265,0.622901,0.70848,0.729854,0.819434,0.586044,0.583893,0.67657,0.691986,0.549348,0.749885,0.773147,1,0.43545,0.357527,0.75254,0.408451,-0.564581,0.751889,-0.462486,-0.405776,-0.44262,0.306154,0.570568,0.661418,0.757594,0.507099,0.450125,0.326054,0.444803,0.84491,0.626089,0.416922,0.43168,0.749527,0.772331,0.783423,0.650907,0.538986,0.601429,0.414575,-0.26673,0.540671,-0.389307,0.687974,0.58455,0.769989,-0.666389,0.608224,0.708205,0.726374,0.29779,-0.324115,0.38321,0.700986,0.678609,0.817197,0.446657,0.588395,0.851765,-0.51064,0.66686,0.511322,0.45854,-0.289011,0.617947,-0.35733,0.524403,0.64977,0.772561,-0.366409,-0.316134,0.263099,0.756812,0.664028,-0.285156,0.688
0.521091,0.546422,0.473921,-0.331384,-0.502698,0.564429,-0.336377,0.546579,0.5247,0.586996,-0.33563,-0.483776,0.593047,0.575611,0.58937,-0.443923,0.635412,-0.412039,-0.326628,0.46578,0.43545,1,0.491672,-0.529863,0.523811,-0.373232,0.404981,-0.295691,-0.376299,-0.371189,0.35444,-0.405204,0.606738,0.573031,-0.328843,0.617864,-0.315257,0.35827,0.54385,0.554069,0.597608,-0.245059,0.521244,-0.525687,0.580672,0.402145,0.712437,0.506577,0.571652,-0.398406,-0.358625,0.494113,0.434074,0.580594,0.529899,0.529262,0.374969,0.46319,0.562954,0.616365,0.228001,0.384414,0.529287,0.626234,0.482911,-0.343906,-0.490413,0.480682,0.365332,0.546684,0.392999,-0.306812,0.46176,0.549978,-0.52203,0.518592,0.510576,0.633563,-0.352325,0.377594,0.502244,0.577733,0.578505,0.336116,0.327644
0.456187,0.414311,0.446442,0.364894,0.426071,-0.580986,0.33199,0.5516,0.547914,0.570221,0.343673,0.344182,0.57625,0.737522,0.568701,0.382044,0.514557,0.442107,0.48585,-0.340607,0.357527,0.491672,1,0.610217,-0.401697,-0.429569,0.53087,-0.424419,-0.354218,-0.487263,0.339772,0.310902,-0.399425,-0.477187,0.376543,0.257429,-0.293755,0.467852,0.474437,0.507619,-0.388306,-0.44064,-0.430924,0.546941,-0.450951,-0.380357,0.423411,0.504692,0.492081,-0.396739,-0.588937,0.397065,-0.46442,-0.574243,-0.493888,0.479523,0.536362,-0.381134,0.409616,-0.400796,-0.400994,-0.389919,-0.558591,0.485264,0.473473,-0.540046,-0.568272,-0.468355,-0.319133,0.381842,0.722656,-0.594389,0.380463,0.512717,0.471362,0.529025,-0.52769,0.491062,-0.501279,0.297159,-0.515141,0.544488,0.555052,-0.39687,-0.411644
0.532815,0.681578,0.549508,0.574117,0.547256,-0.552899,-0.457169,-0.423064,0.668595,0.621754,0.625784,0.547812,0.740767,0.74746,-0.603906,0.505182,0.608653,0.449436,0.744998,0.685712,0.75254,-0.529863,0.610217,1,-0.424199,-0.459318,0.729655,0.477172,0.51112,0.497298,0.377097,0.562015,0.461665,0.740469,0.632461,0.333471,-0.229378,0.456723,0.704177,0.606215,0.371798,0.542179,0.647151,0.813757,0.636615,0.688275,-0.392801,0.635477,-0.546093,-0.358932,0.435934,0.403036,0.739469,-0.65002,0.631672,0.611399,0.464737,0.559737,0.627514,0.445253,0.520435,0.354754,0.630612,0.739056,0.702457,0.487332,0.598695,0.813721,-0.468648,0.426449,0.635832,0.537423,0.609456,0.61107,0.502318,-0.67674,0.60452,0.638085,-0.462824,0.368394,0.525095,0.713334,0.704233,0.277502,0.593607
-0.386184,-0.506891,-0.417217,0.471803,-0.38274,-0.356743,0.449763,-0.376835,0.332539,-0.472302,-0.469993,-0.578075,-0.510253,0.387698,-0.351983,-0.523188,-0.433224,-0.383285,-0.312623,-0.408168,0.408451,0.523811,-0.401697,-0.424199,1,0.573919,0.393966,0.540792,-0.472569,0.612528,-0.383997,-0.406314,0.373758,0.396957,-0.412308,-0.155288,-0.355871,-0.335893,-0.264795,0.239785,0.453117,-0.509724,-0.370948,-0.495169,-0.434997,-0.251894,-0.276368,-0.468593,-0.404361,-0.250726,0.186536,0.516912,-0.372997,-0.478538,-0.521763,-0.276907,0.400737,-0.435256,-0.421187,0.42128,0.267844,-0.541031,0.263994,-0.288109,-0.370144,-0.619142,-0.337856,-0.417326,0.353859,-0.330987,-0.440913,-0.308971,-0.425237,0.469407,0.385976,0.334472,-0.364776,0.434801,-0.474303,0.230603,-0.548474,-0.435262,-0.372206,0.32685,-0.355912
0.385274,0.52426,0.422856,-0.49229,-0.456547,-0.379629,-0.414092,-0.360849,0.27563,-0.330093,-0.348436,-0.592147,-0.431532,-0.432413,-0.404,-0.497041,-0.427457,0.381307,-0.622242,0.467593,-0.564581,-0.373232,-0.429569,-0.459318,0.573919,1,0.410325,0.545327,-0.32309,-0.466222,-0.450994,-0.48377,-0.21618,0.438781,0.394902,-0.348693,-0.325269,-0.313454,-0.423606,-0.381556,-0.327138,0.353914,-0.439908,0.470763,0.386979,-0.369209,-0.540619,-0.615267,-0.499439,0.356136,-0.284647,-0.465815,-0.368108,0.458443,0.412254,0.243432,-0.438825,-0.606192,0.410682,-0.335395,0.402356,-0.208487,0.274321,-0.30377,-0.392172,-0.543523,0.408763,0.505514,0.468005,-0.444899,-0.50648,0.236561,-0.484345,0.393698,0.336928,-0.455574,-0.367027,-0.331308,0.37407,-0.303052,0.40029,-0.313406,0.441956,-0.24271,-0.462058
0.6475,0.70571,0.609987,0.60754,0.46623,-0.47529,-0.373115,0.568764,-0.592183,0.624572,0.59865,0.691419,0.782022,0.610594,0.572225,0.721759,0.597316,0.499902,0.69725,0.559893,0.751889,0.404981,0.53087,0.729655,0.393966,0.410325,1,-0.298675,-0.253304,-0.287575,0.356043,0.747669,0.503145,0.737162,0.631074,0.535639,0.260637,0.549268,0.724056,0.559079,0.367648,0.384791,0.803246,0.799453,0.700901,0.531882,0.536746,0.689955,-0.354636,-0.408271,-0.442456,-0.296226,0.663284,0.567457,0.798539,0.507043,0.470367,0.755711,0.7692,0.403897,-0.398688,-0.319072,0.586741,0.763874,0.59637,-0.30574,0.610001,0.587958,-0.542617,0.628997,0.642133,0.407972,-0.373296,0.432377,0.444863,-0.584876,0.455579,0.648137,-0.642376,-0.382027,0.383779,0.715283,0.691336,-0.537167,0.603401
0.328911,0.369673,-0.251583,-0.481589,0.475639,-0.433833,0.477054,0.39792,-0.266396,-0.429924,-0.495205,-0.33655,-0.454601,0.535163,0.460282,-0.309201,-0.516683,-0.278131,0.458295,0.391239,-0.462486,-0.295691,-0.424419,0.477172,0.540792,0.545327,-0.298675,1,-0.351332,0.635261,0.270946,0.365373,-0.447203,0.285447,-0.334366,-0.351312,-0.226568,-0.509649,-0.521077,0.378173,-0.28984,-0.421129,0.382512,0.387164,-0.436043,-0.302239,-0.423637,-0.337797,-0.438504,0.344272,0.288472,-0.516738,-0.542458,-0.330176,-0.411487,0.287628,0.349404,-0.396177,0.376942,0.307903,-0.383369,-0.322401,-0.362676,0.369153,-0.505718,-0.54645,0.304948,0.463905,-0.246213,-0.604023,0.544551,-0.484472,0.421199,-0.362315,0.327067,0.363371,-0.650894,-0.414825,0.41574,-0.373589,-0.384146,-0.581778,-0.507877,-0.259538,-0.469912
-0.2999,0.429086,0.39192,0.356491,0.384776,0.457227,-0.461769,0.365101,0.404973,0.310559,-0.293948,-0.445137,-0.338793,0.580241,0.475367,0.34255,-0.380187,0.558379,0.401155,0.400778,-0.405776,-0.376299,-0.354218,0.51112,-0.472569,-0.32309,-0.253304,-0.351332,1,-0.427528,0.357819,0.354584,0.421351,-0.403141,0.136733,0.314036,0.415809,-0.266387,0.297775,0.500073,-0.388137,0.601701,0.345343,-0.35001,0.291707,0.407973,-0.301239,0.325255,-0.696057,-0.362389,0.300657,-0.446922,0.322591,-0.32271,-0.209854,-0.473617,0.306623,0.313072,0.259114,-0.613275,0.313695,0.446521,0.402801,0.419286,0.524599,-0.345254,0.494403,0.36601,-0.303302,-0.298371,-0.420541,0.372865,0.414549,0.50952,0.5064,-0.454375,0.410314,-0.288792,0.291413,0.362192,0.422972,-0.263211,-0.350343,0.310107,0.332695
-0.421683,-0.401745,-0.566839,-0.475941,-0.382259,-0.364525,0.516413,-0.361469,0.431118,-0.361097,-0.342309,-0.386493,0.437732,0.722959,0.529732,-0.426765,0.388277,-0.393003,0.327442,-0.3296,-0.44262,-0.371189,-0.487263,0.497298,0.612528,-0.466222,-0.287575,0.635261,-0.427528,1,0.39868,-0.398253,0.298354,0.302129,0.252941,-0.373226,-0.374987,-0.328478,-0.269536,-0.271261,-0.43768,-0.388327,-0.465097,-0.432252,-0.449817,-0.223972,-0.244376,-0.350197,0.612024,-0.46663,-0.501706,0.536959,-0.394589,-0.24322,-0.305551,0.505526,-0.386918,-0.401123,-0.491865,-0.496651,-0.376121,-0.361336,0.306193,0.370144,0.43126,0.451463,-0.504526,-0.401393,0.278498,-0.284705,0.616083,-0.264536,0.486027,0.439256,-0.380065,0.547334,-0.372955,0.493793,0.430529,0.323246,0.50722,0.386104,-0.519784,-0.424609,-0.399556
0.335889,0.265657,-0.325465,0.326311,0.314581,-0.222168,-0.261033,0.400979,0.265394,0.292997,0.296918,0.323634,0.196663,0.421743,0.321321,0.297604,0.248729,0.335512,0.624791,-0.377083,0.306154,0.35444,0.339772,0.377097,-0.383997,-0.450994,0.356043,0.270946,0.357819,0.39868,1,-0.549871,0.34747,-0.273133,-0.365379,0.388636,0.260795,-0.459892,0.294501,0.17143,0.23138,-0.31557,0.362395,0.420971,0.313062,-0.438052,0.318621,0.324906,-0.225301,0.338645,-0.453001,0.410761,0.256843,0.281177,0.26251,-0.263571,-0.373504,0.366092,0.271597,-0.355919,0.415742,0.371556,0.396305,0.283119,0.215792,-0.468967,0.613406,0.324269,0.302234,0.416876,0.517246,0.33011,0.332396,0.337623,-0.542092,0.501999,0.381364,0.369544,-0.417797,0.503403,0.419008,-0.345741,0.308513,-0.373649,-0.413039
